frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
207,140.45,90.41,100.00,2400.00,0.9388,57.60,0
208,140.77,88.11,100.00,2400.00,0.9396,57.60,0
209,140.54,92.66,100.00,2400.00,0.9377,57.10,0
210,147.38,90.76,100.00,2400.00,0.939,58.20,0
211,153.51,88.94,100.00,2400.00,0.9396,57.60,0
212,142.14,87.09,100.00,2400.00,0.9367,57.10,0
213,144.21,94.24,100.00,2400.00,0.9351,57.10,0
214,145.56,83.21,100.00,2400.00,0.9381,58.70,0
215,137.69,88.47,100.00,2400.00,0.9393,57.60,0
216,136.15,91.22,100.00,2400.00,0.9373,57.60,0
217,126.65,93.44,100.00,2400.00,0.939,58.20,0
218,146.06,87.40,100.00,2400.00,0.937,57.60,0
219,127.66,92.78,100.00,2400.00,0.9368,58.20,0
220,150.03,94.48,100.00,2400.00,0.9377,57.60,0
221,132.57,86.91,100.00,2400.00,0.9377,57.60,0
222,139.41,90.30,100.00,2400.00,0.9357,57.60,0
223,150.63,90.23,100.00,2400.00,0.9378,57.60,0
224,141.96,90.97,100.00,2400.00,0.9392,57.60,0
225,127.07,92.19,100.00,2400.00,0.9392,57.60,0
226,134.49,90.28,100.00,2400.00,0.9357,58.20,0
227,131.42,87.28,100.00,2400.00,0.9357,57.60,0
228,141.50,92.41,100.00,2400.00,0.9368,57.60,0
229,138.44,89.91,100.00,2400.00,0.9368,58.20,0
230,142.94,93.04,100.00,2400.00,0.9379,57.60,0
231,147.73,90.34,100.00,2400.00,0.938,57.60,0
232,136.10,89.88,100.00,2400.00,0.9368,57.10,0
233,150.32,94.32,100.00,2400.00,0.9372,58.70,0
234,139.93,93.08,100.00,2400.00,0.9372,57.10,0
235,141.87,86.86,100.00,2400.00,0.938,57.60,0
236,149.08,88.44,100.00,2400.00,0.9392,57.60,0
237,147.48,89.89,100.00,2400.00,0.9393,57.60,0
238,130.15,89.58,100.00,2400.00,0.9352,58.20,0
239,140.74,95.04,100.00,2400.00,0.9352,58.20,0
240,141.03,93.61,100.00,2400.00,0.9362,57.60,0
241,139.48,91.06,100.00,2400.00,0.9362,58.20,0
242,137.27,86.96,100.00,2400.00,0.9374,58.20,0
243,151.10,93.21,100.00,2400.00,0.9404,58.70,0
244,147.52,90.29,100.00,2400.00,0.9372,57.60,0
245,142.66,93.12,100.00,2400.00,0.9383,58.20,0
246,139.48,90.37,100.00,2400.00,0.9394,57.60,0
247,143.61,84.15,100.00,2400.00,0.9394,57.10,0
248,137.97,95.17,100.00,2400.00,0.9392,58.20,0
249,137.25,92.19,100.00,2400.00,0.9386,57.60,0
250,141.94,93.53,100.00,2400.00,0.9414,58.20,0
251,144.15,95.80,100.00,2400.00,0.9415,57.60,0
252,138.42,86.25,100.00,2400.00,0.9403,58.20,0
253,153.02,89.03,100.00,2400.00,0.9403,58.70,0
254,141.76,94.72,100.00,2400.00,0.938,57.60,0
255,139.86,93.25,100.00,2400.00,0.9385,58.20,0
256,150.95,93.78,100.00,2400.00,0.937,58.20,0
257,152.08,90.56,100.00,2400.00,0.9387,58.20,0
258,128.99,87.60,100.00,2400.00,0.9393,58.20,0
259,135.57,88.89,100.00,2400.00,0.9401,58.20,0
260,130.14,94.59,100.00,2400.00,0.9381,58.20,0
261,135.55,91.30,100.00,2400.00,0.9388,58.20,0
262,143.97,93.54,100.00,2400.00,0.9405,58.70,0
263,149.36,95.38,100.00,2400.00,0.9411,58.70,0
264,143.75,90.62,100.00,2400.00,0.9382,58.20,0
265,144.80,93.84,100.00,2400.00,0.9382,58.20,0
266,146.22,90.28,100.00,2400.00,0.9354,58.20,0
267,141.19,92.72,100.00,2400.00,0.9357,58.20,0
268,137.42,93.08,100.00,2400.00,0.9373,58.70,0
269,136.96,90.09,100.00,2400.00,0.9377,58.20,0
270,139.44,91.62,100.00,2400.00,0.9387,58.20,0
271,132.54,87.95,100.00,2400.00,0.939,58.70,0
272,142.32,93.65,100.00,2400.00,0.9396,58.70,0
273,142.25,97.30,100.00,2400.00,0.9408,59.30,0
274,140.92,87.16,100.00,2400.00,0.9387,59.80,0
275,133.15,89.83,100.00,2400.00,0.939,58.70,0
276,145.00,95.71,100.00,2400.00,0.9398,58.20,0
277,139.55,93.61,100.00,2400.00,0.9397,58.20,0
278,130.11,90.12,100.00,2400.00,0.938,58.70,0
279,139.94,96.14,100.00,2400.00,0.938,58.70,0
280,144.73,92.27,100.00,2400.00,0.936,58.20,0
281,138.72,92.19,100.00,2400.00,0.936,58.20,0
282,150.39,95.59,100.00,2400.00,0.9363,58.70,0
283,145.26,91.62,100.00,2400.00,0.9344,57.60,0
284,143.65,89.06,100.00,2400.00,0.9353,59.30,0
285,136.89,91.36,100.00,2400.00,0.9353,58.20,0
286,146.77,88.62,100.00,2400.00,0.9344,58.70,0
287,139.14,94.91,100.00,2400.00,0.9344,58.70,0
288,141.14,88.97,100.00,2400.00,0.9353,58.70,0
289,147.90,92.16,100.00,2400.00,0.9358,58.20,0
290,133.06,92.54,100.00,2400.00,0.936,58.70,0
291,140.46,91.67,100.00,2400.00,0.936,58.70,0
292,141.13,88.99,100.00,2400.00,0.9369,58.20,0
293,147.30,93.47,100.00,2400.00,0.9369,58.70,0
294,139.17,90.58,100.00,2400.00,0.936,58.70,0
295,142.93,93.92,100.00,2400.00,0.9372,59.30,0
296,155.09,92.98,100.00,2400.00,0.9388,58.70,0
297,154.05,91.82,100.00,2400.00,0.9383,58.20,0
298,143.03,94.41,100.00,2400.00,0.9387,58.70,0
299,153.45,95.94,100.00,2400.00,0.939,58.70,0
300,129.08,89.69,100.00,2400.00,0.9396,58.70,0
301,142.88,87.81,100.00,2400.00,0.9395,58.70,0
302,137.49,90.58,100.00,2400.00,0.9397,58.20,0
303,139.95,93.75,100.00,2400.00,0.9418,58.70,0
304,148.28,91.10,100.00,2400.00,0.9376,59.80,0
305,144.57,91.86,100.00,2400.00,0.9377,58.20,0
306,154.60,94.76,100.00,2400.00,0.9355,58.70,0
307,135.44,84.63,100.00,2400.00,0.9355,58.20,0
308,137.81,85.21,100.00,2400.00,0.9369,58.70,0
309,148.96,95.99,100.00,2400.00,0.9377,58.70,0
310,152.64,94.91,100.00,2400.00,0.9388,58.70,0
311,132.21,89.76,100.00,2400.00,0.9388,58.70,0
312,138.60,94.22,100.00,2400.00,0.9401,58.70,0
313,135.73,87.20,100.00,2400.00,0.9401,58.70,0
314,142.33,93.52,100.00,2400.00,0.9365,58.70,0
315,137.62,89.01,100.00,2400.00,0.9362,58.70,0
316,151.01,95.83,100.00,2400.00,0.9396,59.30,0
317,142.51,93.75,100.00,2400.00,0.9387,59.80,0
318,141.40,95.92,100.00,2400.00,0.9335,59.30,0
319,147.64,88.37,100.00,2400.00,0.9339,59.30,0
320,137.24,87.71,100.00,2400.00,0.9361,59.80,0
321,137.28,89.72,100.00,2400.00,0.9366,59.80,0
322,133.89,87.90,100.00,2400.00,0.9374,59.80,0
323,130.87,96.12,100.00,2400.00,0.9403,58.70,0
324,142.41,95.58,100.00,2400.00,0.9353,59.80,0
325,130.00,88.71,100.00,2400.00,0.9356,58.70,0
326,146.87,91.47,100.00,2400.00,0.9368,59.30,0
327,130.51,89.24,100.00,2400.00,0.9371,59.30,0
328,139.99,89.69,100.00,2400.00,0.934,58.70,0
329,149.18,92.13,100.00,2400.00,0.9373,58.70,0
330,150.93,93.73,100.00,2400.00,0.9393,58.70,0
331,145.27,90.64,100.00,2400.00,0.9381,58.70,0
332,142.59,95.71,100.00,2400.00,0.9347,59.30,0
333,138.61,92.85,100.00,2400.00,0.9347,58.70,0
334,144.70,94.24,100.00,2400.00,0.9342,59.80,0
335,137.90,91.81,100.00,2400.00,0.9331,58.70,0
336,143.42,89.23,100.00,2400.00,0.938,59.30,0
337,146.79,87.56,100.00,2400.00,0.938,59.30,0
338,136.51,90.53,100.00,2400.00,0.9376,59.30,0
339,152.12,90.82,100.00,2400.00,0.9369,59.30,0
340,143.96,93.68,100.00,2400.00,0.9341,58.70,0
341,137.23,90.41,100.00,2400.00,0.9348,58.70,0
342,152.32,93.84,100.00,2400.00,0.9373,58.70,0
343,128.06,88.31,100.00,2400.00,0.9395,59.30,0
344,138.62,94.44,100.00,2400.00,0.9141,58.70,0
345,139.80,87.01,100.00,2400.00,0.9141,58.70,0
346,141.74,93.98,100.00,2400.00,0.9116,59.80,0
347,137.56,88.85,100.00,2400.00,0.9117,59.30,0
348,141.64,94.64,100.00,2400.00,0.9094,58.70,0
349,147.66,94.04,100.00,2400.00,0.911,59.80,0
350,150.04,94.09,100.00,2400.00,0.9076,59.30,0
