frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
212,330.25,95.32,100.00,2400.00,0.9842,62.60,0
213,332.41,93.72,100.00,2400.00,0.9843,62.00,0
214,315.96,93.35,100.00,2400.00,0.9825,61.50,0
215,335.08,94.16,100.00,2400.00,0.9831,63.10,0
216,337.84,92.27,100.00,2400.00,0.9811,62.00,0
217,315.90,93.28,100.00,2400.00,0.9811,62.00,0
218,337.27,95.90,100.00,2400.00,0.9838,62.60,0
219,328.93,95.01,100.00,2400.00,0.9839,61.50,0
220,318.31,94.00,100.00,2400.00,0.9813,62.00,0
221,323.84,93.84,100.00,2400.00,0.9827,62.00,0
222,333.10,94.19,100.00,2400.00,0.9808,62.00,0
223,333.65,95.72,100.00,2400.00,0.9818,62.00,0
224,319.31,93.18,100.00,2400.00,0.9841,62.00,0
225,330.41,93.36,100.00,2400.00,0.9839,62.00,0
226,329.54,93.85,100.00,2400.00,0.9824,62.00,0
227,340.89,92.32,100.00,2400.00,0.9839,62.60,0
228,327.58,92.02,100.00,2400.00,0.9818,63.10,0
229,330.33,92.90,100.00,2400.00,0.9823,62.00,0
230,336.01,93.97,100.00,2400.00,0.9847,62.00,0
231,320.79,90.98,100.00,2400.00,0.9853,62.00,0
232,343.60,92.64,100.00,2400.00,0.9834,62.00,0
233,326.54,93.55,100.00,2400.00,0.9834,62.60,0
234,319.65,94.18,100.00,2400.00,0.9794,62.00,0
235,324.89,94.10,100.00,2400.00,0.9817,62.00,0
236,340.87,90.95,100.00,2400.00,0.9805,62.00,0
237,313.81,94.01,100.00,2400.00,0.9808,62.00,0
238,329.85,91.11,100.00,2400.00,0.9826,62.00,0
239,325.83,92.95,100.00,2400.00,0.982,61.50,0
240,326.08,91.75,100.00,2400.00,0.9811,61.50,0
241,328.63,93.71,100.00,2400.00,0.9827,62.00,0
242,319.70,91.45,100.00,2400.00,0.9804,62.00,0
243,314.96,95.19,100.00,2400.00,0.9804,62.60,0
244,334.34,92.64,100.00,2400.00,0.9836,61.50,0
245,322.47,95.76,100.00,2400.00,0.9836,62.60,0
246,318.67,92.55,100.00,2400.00,0.9838,62.00,0
247,336.66,91.58,100.00,2400.00,0.9839,62.00,0
248,345.20,91.13,100.00,2400.00,0.9836,62.00,0
249,326.05,93.88,100.00,2400.00,0.9844,62.00,0
250,328.68,91.82,100.00,2400.00,0.9844,62.60,0
251,327.05,93.57,100.00,2400.00,0.9849,62.00,0
252,317.08,93.97,100.00,2400.00,0.9834,63.10,0
253,341.12,94.91,100.00,2400.00,0.9842,62.60,0
254,330.32,93.23,100.00,2400.00,0.9834,63.10,0
255,329.13,93.79,100.00,2400.00,0.9841,62.00,0
256,317.94,93.61,100.00,2400.00,0.9837,63.10,0
257,339.76,93.03,100.00,2400.00,0.9837,62.00,0
258,324.17,93.00,100.00,2400.00,0.9843,61.50,0
259,324.78,93.00,100.00,2400.00,0.985,62.00,0
260,328.39,93.17,100.00,2400.00,0.9845,61.50,0
261,329.42,89.91,100.00,2400.00,0.9841,62.00,0
262,337.34,96.00,100.00,2400.00,0.9861,62.60,0
263,325.22,93.78,100.00,2400.00,0.9861,62.00,0
264,336.92,90.19,100.00,2400.00,0.9864,62.60,0
265,337.90,94.82,100.00,2400.00,0.9862,61.50,0
266,324.85,94.29,100.00,2400.00,0.9856,62.60,0
267,327.73,92.54,100.00,2400.00,0.9864,62.00,0
268,319.77,95.25,100.00,2400.00,0.9842,63.10,0
269,316.87,91.42,100.00,2400.00,0.9846,62.00,0
270,333.71,92.64,100.00,2400.00,0.9857,62.60,0
271,334.73,91.89,100.00,2400.00,0.986,62.60,0
272,310.95,95.93,100.00,2400.00,0.985,62.60,0
273,339.41,89.07,100.00,2400.00,0.9857,62.00,0
274,332.14,92.90,100.00,2400.00,0.985,62.60,0
275,313.05,95.02,100.00,2400.00,0.9847,62.60,0
276,331.34,92.95,100.00,2400.00,0.9842,63.10,0
277,320.84,94.47,100.00,2400.00,0.9846,62.60,0
278,321.11,94.79,100.00,2400.00,0.9836,62.60,0
279,327.44,91.08,100.00,2400.00,0.9847,62.00,0
280,335.96,92.57,100.00,2400.00,0.985,62.00,0
281,317.04,94.67,100.00,2400.00,0.9851,62.00,0
282,328.22,92.98,100.00,2400.00,0.9853,62.00,0
283,324.27,93.05,100.00,2400.00,0.9855,62.00,0
284,315.42,93.67,100.00,2400.00,0.9844,62.00,0
285,334.74,94.17,100.00,2400.00,0.9849,62.60,0
286,332.22,94.56,100.00,2400.00,0.9834,62.00,0
287,321.01,95.03,100.00,2400.00,0.9836,63.10,0
288,329.06,90.99,100.00,2400.00,0.9841,62.60,0
289,327.57,93.32,100.00,2400.00,0.9841,63.10,0
290,329.53,94.27,100.00,2400.00,0.9804,62.60,0
291,330.05,97.19,100.00,2400.00,0.9828,62.60,0
292,329.56,92.71,100.00,2400.00,0.9858,62.00,0
293,327.87,94.76,100.00,2400.00,0.9859,62.60,0
294,322.54,94.70,100.00,2400.00,0.9836,62.60,0
295,336.62,90.32,100.00,2400.00,0.984,62.00,0
296,327.98,95.10,100.00,2400.00,0.9835,63.10,0
297,339.89,90.88,100.00,2400.00,0.9848,63.10,0
298,324.20,93.64,100.00,2400.00,0.9827,63.10,0
299,327.61,93.30,100.00,2400.00,0.9856,62.00,0
300,329.25,93.01,100.00,2400.00,0.9838,63.10,0
301,334.78,93.71,100.00,2400.00,0.9841,62.00,0
302,327.07,92.07,100.00,2400.00,0.9838,62.00,0
303,333.16,93.44,100.00,2400.00,0.9838,62.60,0
304,320.04,92.95,100.00,2400.00,0.9829,62.60,0
305,333.58,92.88,100.00,2400.00,0.9839,62.60,0
306,326.35,94.03,100.00,2400.00,0.9829,62.60,0
307,310.40,95.56,100.00,2400.00,0.9836,63.10,0
308,332.08,93.25,100.00,2400.00,0.9848,62.60,0
309,322.19,92.62,100.00,2400.00,0.985,62.60,0
310,310.61,94.25,100.00,2400.00,0.9838,63.10,0
311,324.02,90.81,100.00,2400.00,0.9847,62.00,0
312,330.23,92.82,100.00,2400.00,0.9829,62.60,0
313,311.60,94.59,100.00,2400.00,0.9836,62.60,0
314,329.48,92.54,100.00,2400.00,0.9842,62.60,0
315,322.43,93.85,100.00,2400.00,0.9841,62.60,0
316,330.92,94.09,100.00,2400.00,0.9825,62.60,0
317,335.90,92.39,100.00,2400.00,0.9843,62.60,0
318,342.65,91.15,100.00,2400.00,0.9846,62.00,0
319,327.62,94.18,100.00,2400.00,0.9843,63.10,0
320,333.34,95.38,100.00,2400.00,0.9827,63.70,0
321,328.96,94.60,100.00,2400.00,0.9823,62.60,0
322,323.20,95.01,100.00,2400.00,0.9802,62.00,0
323,334.67,91.45,100.00,2400.00,0.9819,63.10,0
324,333.08,95.62,100.00,2400.00,0.9791,62.60,0
