frame,latency_ms,cpu_avg,cpu_max,freq_avg,ram_used,temp_max,throttle_count
214,2536.59,96.37,100.00,2400.00,1.8401,66.40,0
215,2673.93,97.17,100.00,2400.00,1.8398,65.90,0
216,2575.21,96.91,100.00,2400.00,1.8409,66.40,0
217,2588.72,96.95,100.00,2400.00,1.8401,65.90,0
218,2619.96,96.92,100.00,2400.00,1.8391,66.40,0
219,2606.66,97.09,100.00,2400.00,1.8406,66.40,0
220,2633.18,95.92,100.00,2400.00,1.8411,65.90,0
221,2586.45,96.11,100.00,2400.00,1.8398,65.90,0
222,2633.17,97.58,100.00,2400.00,1.8395,66.40,0
223,2547.57,96.74,100.00,2400.00,1.8405,66.40,0
224,2590.44,97.31,100.00,2400.00,1.84,66.40,0
225,2555.01,96.59,100.00,2400.00,1.8405,67.00,0
226,2582.78,96.98,100.00,2400.00,1.84,67.00,0
227,2581.65,97.21,100.00,2400.00,1.8394,66.40,0
228,2504.44,97.51,100.00,2400.00,1.8384,67.50,0
229,2566.46,96.04,100.00,2400.00,1.8397,67.50,0
230,2575.39,97.68,100.00,2400.00,1.841,66.40,0
231,2609.84,96.90,100.00,2400.00,1.8402,67.00,0
232,2593.15,97.72,100.00,2400.00,1.8414,67.00,0
233,2568.40,97.41,100.00,2400.00,1.8411,67.50,0
234,2559.54,97.52,100.00,2400.00,1.841,67.50,0
235,2588.87,96.71,100.00,2400.00,1.8411,67.00,0
236,2625.69,97.25,100.00,2400.00,1.8411,67.00,0
237,2581.80,96.71,100.00,2400.00,1.8401,67.00,0
238,2584.36,97.58,100.00,2400.00,1.8399,67.50,0
239,2560.17,97.46,100.00,2400.00,1.8405,67.50,0
240,2564.07,97.77,100.00,2400.00,1.84,67.50,0
241,2517.71,97.85,100.00,2400.00,1.841,67.00,0
242,2630.97,95.75,100.00,2400.00,1.8403,67.50,0
243,2568.98,97.05,100.00,2400.00,1.8412,67.50,0
244,2602.63,97.05,100.00,2400.00,1.8423,67.50,0
